(NULL, 373, 11062),
(NULL, 466, 28999),
(NULL, 127, 10287),
(NULL, 995, 4357),
(NULL, 669, 32169),
(NULL, 701, 4993),
(NULL, 36, 12771),
(NULL, 774, 27206),
(NULL, 602, 4923),
(NULL, 778, 16343),
(NULL, 848, 11501),
(NULL, 234, 1553),
(NULL, 364, 13503),
(NULL, 545, 6508),
(NULL, 886, 5348),
(NULL, 552, 15212),
(NULL, 53, 22328),
(NULL, 411, 12150),
(NULL, 85, 19744),
(NULL, 174, 26365),
(NULL, 811, 4727),
(NULL, 877, 23764),
(NULL, 727, 19147),
(NULL, 297, 10302),
(NULL, 584, 2485),
(NULL, 164, 8633),
(NULL, 914, 29640),
(NULL, 396, 5754),
(NULL, 74, 19219),
(NULL, 272, 27380),
(NULL, 662, 13715),
(NULL, 323, 858),
(NULL, 790, 8579),
(NULL, 863, 6389),
(NULL, 542, 5796),
(NULL, 710, 13225),
(NULL, 39, 9520),
(NULL, 202, 17880),
(NULL, 204, 5527),
(NULL, 603, 32930),
(NULL, 954, 1262),
(NULL, 822, 7853),
(NULL, 276, 9101),
(NULL, 654, 5202),
(NULL, 61, 20587),
(NULL, 79, 28256),
(NULL, 410, 18488),
(NULL, 59, 15551),
(NULL, 147, 24208),
(NULL, 482, 27456),
(NULL, 626, 954),
(NULL, 988, 6384),
(NULL, 804, 27321),
(NULL, 504, 21676),
(NULL, 13, 23968),
(NULL, 168, 22890),
(NULL, 600, 6183),
(NULL, 800, 15798),
(NULL, 956, 1692),
(NULL, 307, 6554),
(NULL, 749, 27326),
(NULL, 539, 4052),
(NULL, 734, 22850),
(NULL, 172, 22073),
(NULL, 514, 22069),
(NULL, 401, 10506),
(NULL, 44, 8857),
(NULL, 971, 22881),
(NULL, 633, 28280),
(NULL, 986, 10970),
(NULL, 973, 30483),
(NULL, 764, 32260),
(NULL, 46, 2535),
(NULL, 853, 9870),
(NULL, 437, 12946),
(NULL, 398, 17458),
(NULL, 610, 22509),
(NULL, 472, 30468),
(NULL, 170, 21714),
(NULL, 697, 22960),
(NULL, 642, 12658),
(NULL, 247, 30627),
(NULL, 660, 7288),
(NULL, 236, 25317),
(NULL, 466, 31650),
(NULL, 410, 14150),
(NULL, 841, 16832),
(NULL, 773, 2526),
(NULL, 614, 9862),
(NULL, 513, 12791),
(NULL, 192, 18916),
(NULL, 929, 19436),
(NULL, 181, 10908),
(NULL, 927, 12868),
(NULL, 981, 29969),
(NULL, 941, 11505),
(NULL, 870, 1105),
(NULL, 950, 23120),
(NULL, 288, 11128),
(NULL, 9, 3427),
(NULL, 430, 17109),
(NULL, 506, 22250),
(NULL, 367, 5878),
(NULL, 712, 7665),
(NULL, 450, 5975),
(NULL, 732, 8100),
(NULL, 38, 13211),
(NULL, 745, 22918),
(NULL, 572, 19940),
(NULL, 177, 16833),
(NULL, 362, 22269),
(NULL, 607, 30125),
(NULL, 619, 24949),
(NULL, 702, 18737),
(NULL, 337, 2762),
(NULL, 100, 844),
(NULL, 8, 28844),
(NULL, 301, 5766),
(NULL, 335, 8169),
(NULL, 874, 19325),
(NULL, 917, 27516),
(NULL, 131, 31743),
(NULL, 540, 2591),
(NULL, 810, 14423),
(NULL, 204, 10949),
(NULL, 740, 16805),
(NULL, 526, 18074),
(NULL, 514, 21561),
(NULL, 187, 30038),
(NULL, 1, 11117),
(NULL, 20, 15129),
(NULL, 854, 28771),
(NULL, 185, 25815),
(NULL, 745, 26683),
(NULL, 697, 24892),
(NULL, 153, 7072),
(NULL, 820, 22392),
(NULL, 244, 29409),
(NULL, 495, 18879),
(NULL, 664, 32874),
(NULL, 606, 23555),
(NULL, 912, 20236),
(NULL, 585, 21482),
(NULL, 185, 6431),
(NULL, 947, 13576),
(NULL, 734, 14289),
(NULL, 294, 30350),
(NULL, 383, 24297),
(NULL, 429, 2206),
(NULL, 305, 8026),
(NULL, 527, 11799),
(NULL, 15, 27476),
(NULL, 401, 11497),
(NULL, 542, 29342),
(NULL, 609, 25823),
(NULL, 685, 30459),
(NULL, 666, 27814),
(NULL, 981, 24312),
(NULL, 835, 23929),
(NULL, 123, 27426),
(NULL, 720, 24814),
(NULL, 591, 10698),
(NULL, 204, 17312),
(NULL, 876, 2700),
(NULL, 11, 15313),
(NULL, 952, 9650),
(NULL, 27, 23334),
(NULL, 740, 10200),
(NULL, 180, 20504),
(NULL, 763, 2917),
(NULL, 843, 30803),
(NULL, 97, 25162),
(NULL, 956, 7419),
(NULL, 329, 12196),
(NULL, 738, 19779),
(NULL, 651, 2545),
(NULL, 993, 26499),
(NULL, 718, 997),
(NULL, 721, 24914),
(NULL, 146, 25288),
(NULL, 39, 2178),
(NULL, 293, 2901),
(NULL, 408, 29729),
(NULL, 553, 3588),
(NULL, 78, 11904),
(NULL, 440, 17720),
(NULL, 65, 10688),
(NULL, 61, 25709),
(NULL, 564, 11735),
(NULL, 631, 14112),
(NULL, 821, 8064),
(NULL, 602, 10015),
(NULL, 532, 19307),
(NULL, 86, 15540),
(NULL, 299, 10982),
(NULL, 173, 28730),
(NULL, 80, 11945),
(NULL, 309, 25146),
(NULL, 831, 31602),
(NULL, 976, 524),
(NULL, 603, 3045),
(NULL, 685, 17554),
(NULL, 727, 6202),
(NULL, 834, 24909),
(NULL, 455, 20783),
(NULL, 575, 18578),
(NULL, 807, 9391),
(NULL, 340, 13395),
(NULL, 845, 31620),
(NULL, 852, 29603),
(NULL, 597, 11692),
(NULL, 91, 22822),
(NULL, 39, 12821),
(NULL, 714, 27744),
(NULL, 576, 2372),
(NULL, 3, 11714),
(NULL, 170, 18145),
(NULL, 734, 24605),
(NULL, 589, 18505),
(NULL, 771, 18260),
(NULL, 544, 31391),
(NULL, 968, 17319),
(NULL, 868, 4270),
(NULL, 867, 13966),
(NULL, 14, 5988),
(NULL, 17, 3294),
(NULL, 313, 17612),
(NULL, 60, 18883),
(NULL, 15, 19853),
(NULL, 252, 9504),
(NULL, 553, 11120),
(NULL, 168, 1034),
(NULL, 678, 24204),
(NULL, 201, 6102),
(NULL, 194, 3210),
(NULL, 385, 16715),
(NULL, 616, 27013),
(NULL, 550, 26800),
(NULL, 211, 1777),
(NULL, 125, 9288),
(NULL, 568, 29845),
(NULL, 359, 25624),
(NULL, 849, 4506),
(NULL, 355, 23765),
(NULL, 793, 15361),
(NULL, 953, 32027),
(NULL, 314, 24781),
(NULL, 307, 12826),
(NULL, 254, 10367),
(NULL, 896, 26928),
(NULL, 744, 31123),
(NULL, 158, 15769),
(NULL, 371, 12705),
(NULL, 256, 31773),
(NULL, 209, 18985),
(NULL, 353, 17826),
(NULL, 973, 31374),
(NULL, 632, 8527),
(NULL, 447, 5578),
(NULL, 442, 32672),
(NULL, 533, 23662),
(NULL, 750, 5862),
(NULL, 985, 6860),
(NULL, 592, 29917),
(NULL, 894, 32443),
(NULL, 827, 28613),
(NULL, 676, 18040),
(NULL, 908, 7185),
(NULL, 950, 2703),
(NULL, 52, 15838),
(NULL, 770, 16139),
(NULL, 662, 14817),
(NULL, 406, 31014),
(NULL, 456, 7860),
(NULL, 725, 30375),
(NULL, 466, 26798),
(NULL, 504, 16670),
(NULL, 208, 7921),
(NULL, 804, 12819),
(NULL, 957, 27619),
(NULL, 249, 30875),
(NULL, 785, 28690),
(NULL, 330, 12357),
(NULL, 732, 19880),
(NULL, 77, 3457),
(NULL, 712, 11083),
(NULL, 511, 5424),
(NULL, 919, 17511),
(NULL, 838, 31994),
(NULL, 130, 20908),
(NULL, 464, 2853),
(NULL, 103, 12628),
(NULL, 397, 8217),
(NULL, 454, 3497),
(NULL, 37, 8235),
(NULL, 78, 8104),
(NULL, 450, 24203),
(NULL, 736, 1432),
(NULL, 760, 17764),
(NULL, 572, 3854),
(NULL, 311, 10545),
(NULL, 371, 22231),
(NULL, 716, 30069),
(NULL, 956, 28827),
(NULL, 231, 23433),
(NULL, 870, 25916),
(NULL, 531, 27205),
(NULL, 75, 24634),
(NULL, 961, 15031),
(NULL, 754, 15962),
(NULL, 653, 31320),
(NULL, 951, 9141),
(NULL, 394, 20962),
(NULL, 329, 20283),
(NULL, 809, 25228),
(NULL, 529, 30428),
(NULL, 475, 20202),
(NULL, 461, 19495),
(NULL, 65, 11514),
(NULL, 905, 31186),
(NULL, 804, 1761),
(NULL, 997, 10812),
(NULL, 118, 5335),
(NULL, 274, 14888),
(NULL, 893, 3026),
(NULL, 693, 8934),
(NULL, 241, 1762),
(NULL, 82, 3511),
(NULL, 686, 24148),
(NULL, 634, 25193),
(NULL, 164, 1347),
(NULL, 923, 28043),
(NULL, 642, 27544),
(NULL, 697, 29700),
(NULL, 396, 21558),
(NULL, 208, 14369),
(NULL, 638, 938),
(NULL, 786, 9948),
(NULL, 405, 4539),
(NULL, 711, 16754),
(NULL, 989, 21620),
(NULL, 625, 8858),
(NULL, 866, 14270),
(NULL, 785, 5338),
(NULL, 81, 26202),
(NULL, 107, 10949),
(NULL, 962, 8722),
(NULL, 821, 14871),
(NULL, 575, 30471),
(NULL, 192, 18188),
(NULL, 143, 27460),
(NULL, 54, 7215),
(NULL, 554, 26963),
(NULL, 45, 17625),
(NULL, 519, 189),
(NULL, 163, 6922),
(NULL, 912, 2668),
(NULL, 3, 5124),
(NULL, 75, 19672),
(NULL, 811, 27128),
(NULL, 33, 10254),
(NULL, 366, 26632),
(NULL, 872, 26129),
(NULL, 642, 24014),
(NULL, 418, 22662),
(NULL, 292, 12338),
(NULL, 682, 13085),
(NULL, 409, 5738),
(NULL, 776, 489),
(NULL, 337, 19897),
(NULL, 777, 27026),
(NULL, 738, 1150),
(NULL, 50, 7141),
(NULL, 473, 28188),
(NULL, 742, 372),
(NULL, 886, 8501),
(NULL, 423, 5577),
(NULL, 336, 13916),
(NULL, 90, 6529),
(NULL, 65, 4473),
(NULL, 228, 17365),
(NULL, 836, 14068),
(NULL, 11, 6751),
(NULL, 685, 454),
(NULL, 235, 17617),
(NULL, 196, 5937),
(NULL, 154, 19300),
(NULL, 23, 2961),
(NULL, 487, 22221),
(NULL, 198, 22452),
(NULL, 823, 27871),
(NULL, 384, 8817),
(NULL, 472, 12037),
(NULL, 69, 26049),
(NULL, 600, 6072),
(NULL, 197, 20850),
(NULL, 486, 23348),
(NULL, 527, 32587),
(NULL, 675, 6755),
(NULL, 331, 16021),
(NULL, 852, 11785),
(NULL, 382, 12120),
(NULL, 293, 6176),
(NULL, 166, 7757),
(NULL, 737, 6454),
(NULL, 178, 22671),
(NULL, 621, 24095),
(NULL, 212, 24697),
(NULL, 550, 6287),
(NULL, 207, 2530),
(NULL, 397, 7114),
(NULL, 835, 16246),
(NULL, 332, 20317),
(NULL, 248, 17003),
(NULL, 547, 17390),
(NULL, 922, 17963),
(NULL, 632, 8488),
(NULL, 791, 24460),
(NULL, 649, 10174),
(NULL, 791, 28107),
(NULL, 40, 18808),
(NULL, 331, 28237),
(NULL, 364, 7197),
(NULL, 536, 13799),
(NULL, 866, 5941),
(NULL, 592, 17359),
(NULL, 134, 28345),
(NULL, 828, 18281),
(NULL, 565, 9999),
(NULL, 424, 28133),
(NULL, 697, 16966),
(NULL, 712, 12656),
(NULL, 556, 20491),
(NULL, 568, 11396),
(NULL, 861, 17201),
(NULL, 166, 22196),
(NULL, 736, 19568),
(NULL, 770, 30553),
(NULL, 729, 3288),
(NULL, 207, 14603),
(NULL, 91, 15653),
(NULL, 28, 11432),
(NULL, 142, 26375),
(NULL, 208, 1715),
(NULL, 918, 11455),
(NULL, 420, 12995),
(NULL, 753, 25854),
(NULL, 143, 3896),
(NULL, 307, 27247),
(NULL, 156, 5456),
(NULL, 963, 29633),
(NULL, 704, 15193),
(NULL, 629, 32436),
(NULL, 397, 12829),
(NULL, 864, 8356),
(NULL, 312, 4712),
(NULL, 122, 25292),
(NULL, 341, 19485),
(NULL, 530, 1009),
(NULL, 400, 11263),
(NULL, 514, 20408),
(NULL, 145, 11859),
(NULL, 906, 8097),
(NULL, 482, 29573),
(NULL, 673, 24400),
(NULL, 93, 8279),
(NULL, 770, 19914),
(NULL, 384, 6029),
(NULL, 103, 25279),
(NULL, 849, 7589),
(NULL, 546, 12157),
(NULL, 293, 10172),
(NULL, 798, 25169),
(NULL, 370, 30747),
(NULL, 263, 606),
(NULL, 594, 11325),
(NULL, 144, 7983),
(NULL, 965, 9696),
(NULL, 797, 3769),
(NULL, 120, 3503),
(NULL, 807, 21076),
(NULL, 43, 20362),
(NULL, 98, 12916),
(NULL, 821, 25739),
(NULL, 785, 266),
(NULL, 276, 12274),
(NULL, 345, 25628),
(NULL, 524, 21447),
(NULL, 929, 31100),
(NULL, 845, 19242),
(NULL, 429, 28),
(NULL, 936, 8236),
(NULL, 514, 7927),
(NULL, 977, 524),
(NULL, 821, 7804),
(NULL, 261, 24938),
(NULL, 85, 13468),
(NULL, 855, 4077),
(NULL, 556, 9154),
(NULL, 400, 3879),
(NULL, 261, 2363),
(NULL, 161, 22482),
(NULL, 533, 31221),
(NULL, 891, 15047),
(NULL, 819, 10975),
(NULL, 791, 9584),
(NULL, 253, 14318),
(NULL, 310, 31760),
(NULL, 331, 11624),
(NULL, 121, 11229),
(NULL, 302, 8382),
(NULL, 966, 26581),
(NULL, 688, 21953),
(NULL, 415, 17506),
(NULL, 70, 27816),
(NULL, 526, 16579),
(NULL, 994, 29243),
(NULL, 269, 29883),
(NULL, 416, 10774),
(NULL, 281, 24063),
(NULL, 154, 1763),
(NULL, 196, 3888),
(NULL, 736, 14721),
(NULL, 548, 32481),
(NULL, 167, 7249),
(NULL, 572, 28163),
(NULL, 484, 10068),
(NULL, 931, 12649),
(NULL, 27, 353),
(NULL, 337, 5307),
(NULL, 753, 30747),
(NULL, 918, 31769),
(NULL, 236, 5724),
(NULL, 342, 27556),
(NULL, 90, 7430),
(NULL, 580, 29273),
(NULL, 724, 819),
(NULL, 295, 9019),
(NULL, 771, 26667),
(NULL, 650, 8702),
(NULL, 27, 11124),
(NULL, 478, 9194),
(NULL, 467, 7762),
(NULL, 723, 4856),
(NULL, 881, 8164),
(NULL, 162, 16220),
(NULL, 222, 28592),
(NULL, 226, 15545),
(NULL, 77, 22051),
(NULL, 429, 2251),
(NULL, 293, 14820),
(NULL, 652, 12718),
(NULL, 10, 8650),
(NULL, 193, 19102),
(NULL, 109, 28848),
(NULL, 965, 6591),
(NULL, 405, 9848),
(NULL, 38, 17030),
(NULL, 453, 6588),
(NULL, 268, 19998),
(NULL, 555, 23235),
(NULL, 193, 24543),
(NULL, 733, 14550),
(NULL, 935, 11018),
(NULL, 473, 28454),
(NULL, 638, 26740),
(NULL, 278, 15191),
(NULL, 933, 23063),
(NULL, 578, 27812),
(NULL, 762, 3805),
(NULL, 137, 23481),
(NULL, 520, 5522),
(NULL, 38, 30180),
(NULL, 512, 19220),
(NULL, 954, 19441),
(NULL, 822, 6943),
(NULL, 393, 7915),
(NULL, 560, 12600),
(NULL, 746, 23568),
(NULL, 31, 29298),
(NULL, 74, 8358),
(NULL, 318, 11864),
(NULL, 391, 3538),
(NULL, 441, 3920),
(NULL, 359, 11706),
(NULL, 340, 30132),
(NULL, 219, 15625),
(NULL, 528, 14257),
(NULL, 223, 10500),
(NULL, 586, 9978),
(NULL, 536, 27237),
(NULL, 684, 12329),
(NULL, 42, 11731),
(NULL, 241, 23675),
(NULL, 210, 20684),
(NULL, 293, 8853),
(NULL, 796, 19464),
(NULL, 693, 27168),
(NULL, 496, 25890),
(NULL, 738, 9496),
(NULL, 419, 1223),
(NULL, 380, 13458),
(NULL, 58, 24808),
(NULL, 442, 11843),
(NULL, 92, 27498),
(NULL, 3, 7553),
(NULL, 465, 27456),
(NULL, 1, 18204),
(NULL, 274, 28868),
(NULL, 111, 24407),
(NULL, 118, 19749),
(NULL, 865, 25764),
(NULL, 993, 5662),
(NULL, 643, 25065),
(NULL, 551, 27111),
(NULL, 214, 8886),
(NULL, 1, 13215),
(NULL, 177, 13466),
(NULL, 287, 22883),
(NULL, 231, 6284),
(NULL, 971, 17938),
(NULL, 346, 28889),
(NULL, 78, 1938),
(NULL, 865, 129),
(NULL, 86, 2299),
(NULL, 192, 19612),
(NULL, 108, 24111),
(NULL, 376, 19323),
(NULL, 501, 18257),
(NULL, 551, 3870),
(NULL, 468, 9453),
(NULL, 186, 14260),
(NULL, 290, 9890),
(NULL, 55, 7243),
(NULL, 588, 4296),
(NULL, 439, 18318),
(NULL, 877, 8882),
(NULL, 408, 14544),
(NULL, 851, 9707),
(NULL, 955, 20127),
(NULL, 201, 25733),
(NULL, 490, 1591),
(NULL, 821, 22158),
(NULL, 306, 7599),
(NULL, 280, 1255),
(NULL, 959, 25488),
(NULL, 744, 8362),
(NULL, 709, 23610),
(NULL, 113, 7489),
(NULL, 504, 1719),
(NULL, 530, 26291),
(NULL, 464, 1388),
(NULL, 776, 25517),
